"nom","niveau","comment","pays","comment_en"
"Cookies faciles","Facile","
        Regardez bien quand vous changer le nombre de personnes... ça mets... 8, 9, 10, 11, 12, 13, sachets... une catastrophe votre recette 
    ","etats-unis","Watch carefully when you change the number of people... it puts... 8, 9, 10, 11, 12, 13, bags... a disaster your recipe"
"Cookies faciles","Facile","
        Bonne recette de cookies. Je fais 1 fois et demi les mesures sinon pas assez de cookies et je réduit de moitié le sucre. Pour des cookies croustillant j'entre ouvre mon four la dernière minute. C'est facile et rapide à faire. 
    ","etats-unis","Good cookie recipe. I measure 1 and a half times otherwise not enough cookies and I reduce the sugar by half. For crispy cookies I open my oven at the last minute. It's easy and quick to do."
"Cookies faciles","Facile","
        Très bon cookies!!!!!!
    ","etats-unis","Very good cookies!!!!!!"
"Cookies faciles","Facile","
        Elles sont parfaites j'ai juste mis 65g de sucre 
    ","etats-unis","They are perfect I just added 65g of sugar"
"Cookies faciles","Facile","
        Super bon et très vite fait et en plus très moelleux. La prochaine fois mettrai moins de sucre et remplacerais les pépites de chocolats par des fruits. A refaire sans hésiter 
    ","etats-unis","Super good and very quickly made and also very soft. Next time I will add less sugar and replace the chocolate chips with fruit. A repeat without hesitation"
"Cookies faciles","Facile","
        Super bon et très simple à réaliser 
    ","etats-unis","Super good and very easy to make"
"Cookies faciles","Facile","
        Très bonne recette !
Les cookies sont délicieux !
Personnellement je rajoute un peu de vergeoise 
    ","etats-unis","Very good recipe! The cookies are delicious! Personally I add a little vergeoise"
"Cookies faciles","Facile","
        J ai essayé la recette en mode nature ...
Perso je trouve trop sucré  et pas assez bombé...
Je comprend pas les autres commentaires 
    ","etats-unis","I tried the recipe in natural mode... Personally I find it too sweet and not rounded enough... I don't understand the other comments"
"Cookies faciles","Facile","
        votre recette est très bien mais pas assez de cookies (bravo quand même)
    ","etats-unis","your recipe is very good but not enough cookies (well done anyway)"
"Cookies faciles","Facile","
        Excellente recette
    ","etats-unis","Excellent recipe"
"Cookies faciles","Facile","
        Très bonne recette je rajoute une demi cuillère de sel dans la pâte et c est parfait! Avec les doses affichées on fait une douzaine de cookies 
    ","etats-unis","Very good recipe, I add half a spoonful of salt to the dough and it’s perfect! With the doses displayed we make a dozen cookies"
"Cookies faciles","Facile","
        Pour vous remercier de tous vos commentaires sur cette recette, l’équipe CuisineAZ l’a amélioré en prenant compte de vos avis! Alors qu’en pensez-vous? Cette recette a plu à votre petite famille?
    ","etats-unis","To thank you for all your comments on this recipe, the CuisineAZ team has improved it by taking your opinions into account! So, what do you think? Did your little family like this recipe?"
"Cookies faciles","Facile","
        Je préférais la recette avant, écrite de façon plus concise et du coup je trouvais ça plus lisible.
Mais la recette reste la même,  je l'ai déjà fait plein de fois en général x2 ou x3, mes amis et collègues l'apprécient. Je réduis la quantité de sucre.
La recette x3  remplit presque une boite à gateaux 1kg avec une 40aines  de cookies.
    ","etats-unis","I preferred the recipe before, written more concisely and therefore I found it more readable. But the recipe remains the same, I have already made it plenty of times, usually x2 or x3, my friends and colleagues appreciate it. I reduce the amount of sugar. The x3 recipe almost fills a 1kg cake box with around 40 cookies."
"Cookies faciles","Facile","
        Tellement tellement délicieux et rapide !!! Effectivement parfait pour le dimanche aprem :D
    ","etats-unis","So so delicious and quick!!! Indeed perfect for Sunday afternoon :D"
"Cookies faciles","Facile","
        Merci beaucoup pour cette excellente recette simple facile et pour petit budget. Je suis vraiment contente car c'est la seule recette que j'ai réussi pour des cookies. Petite astuce j'ai mis du beurre allégé. Pour varier j'en ai fait avec du chocolat noir pâtissier coupé en morceaux et des pistaches non salées et d'autres avec du chocolat et des morceaux d'abricots secs. Trop bons pour petits et grands !Se conservent très bien dans une boîte en fer s'ils ne sont pas tous mangés.
    ","etats-unis","Thank you very much for this excellent, simple, easy and low-budget recipe. I'm really happy because this is the only recipe I've made for cookies. Little tip: I used low-fat butter. For variety I made some with dark pastry chocolate cut into pieces and unsalted pistachios and others with chocolate and pieces of dried apricots. Too good for young and old! Keep very well in a tin if they are not all eaten."
"Cookies faciles","Facile","
        bonjour,
cela donne combien de cookies svp 
    ","etats-unis","Good morning, how many cookies does this make please"
"Cookies faciles","Facile","
        Je fais très souvent des cookies sur demande ! Idéal à faire avec des enfants.
    ","etats-unis","I very often make cookies upon request! Ideal to do with children."
"Cookies faciles","Facile","
        Bons et sympa à faire avec les enfants! Ils adorent mettre les mains à la pâte! 
    ","etats-unis","Good and fun to do with the children! They love to get their hands dirty!"
"Cookies sans gluten","Facile","
        Pas bonne… cookies aplatis et friables vraiment pas bon. Trop de beurre, trop de sucre. 
Je ne recommande pas. 
    ","etats-unis","Not good… flattened and crumbly cookies really not good. Too much butter, too much sugar. I don't recommend."
"Cookies sans gluten","Facile","
        pourquoi ça met 5 étoiles alors que j'ai en mise qu'une ? arnaque 
    ","etats-unis","why does it give 5 stars when I only have one? scam"
"Cookies sans gluten","Facile","
        recette pas bonne, cookie aplatis, cramés et trop sucrés. gaspillage alimentaire ...
    ","etats-unis","poor recipe, flattened cookies, burnt and too sweet. food waste ..."
"Cookies sans gluten","Facile","
        Désolée , mais ce n'est pas bon du tout !!
J'ai respecté à la lettre la recette. résultats : trop sucré, ma pâte s'est tout aplatie, trop cuit, limite cramé....
Très déçue....mes enfants aussi. 
    ","etats-unis","Sorry, but that's not good at all!! I followed the recipe to the letter. results: too sweet, my dough was completely flattened, overcooked, almost burnt.... Very disappointed....my children too."
"Cookies sans gluten","Facile","
        Merci pour cette recette, très légère, cookies aériens ! par contre je n'ai mis que de la farine de riz (je n'avais pas de farine de chataigne ni de sarrasin comme proposé dans votre recette) et malgré la vanille il manquait un peu de parfum,  j'avais ajouté un peu d'eau pour que la pâte sois plus légère la prochaine fois je mettrais de l'eau de fleur d'oranger. Mais ces cookies sont supers. Bravo
    ","etats-unis","Thank you for this recipe, very light, airy cookies! on the other hand I only used rice flour (I didn't have chestnut or buckwheat flour as suggested in your recipe) and despite the vanilla it lacked a little flavor, I had added a little water so that the dough is lighter next time I will add orange blossom water. But these cookies are great. Well done"
"Cupcakes au chocolat","Facile","
        Super recette ! 
Bien moelleux, gonfle bien en cuisson et a un bon goût de chocolat.
Très facile à reproduire.
Merci ! 
    ","etats-unis","Great recipe! Very soft, expands well when cooked and has a good chocolate taste. Very easy to reproduce. THANKS !"
"Cupcakes au chocolat","Facile","
        Pour moi ça ne vaut que 3 étoiles désolée mais le glaçage raté, une poche foutu car elle a fondu avec le chocolat trop chaud et j'ai du finir à la cuillère car il couler. Très mal expliqué !! 
    ","etats-unis","For me it's only worth 3 stars sorry but the icing failed, one bag was ruined because it melted with the chocolate that was too hot and I had to finish with a spoon because it was leaking. Very poorly explained!!"
"Cupcakes au chocolat","Facile","
        Super recette, muffin hyper moelleux et délicieux, inrratable !!! 
    ","etats-unis","Great recipe, super soft and delicious muffin, unfailing!!!"
"Cupcakes au chocolat","Facile","
        Je pense qu'il faut bien attendree que le glacage refroidisse ava't de le mettre car si non tout va couler 
    ","etats-unis","I think you have to wait for the icing to cool before putting it on because otherwise everything will leak."
"Cupcakes au chocolat","Facile","
        Je suis d'accord avec vous, il est impossible de mettre du chocolat fondu dans une poche à douille sans que ça coule
    ","etats-unis","I agree with you, it is impossible to put melted chocolate in a piping bag without it dripping"
"Cupcakes au chocolat","Facile","
        Parfait mais ma recette bientôt sur mon profil des cupcakes!AU CHOCOLAT 
    ","etats-unis","Perfect but my recipe will soon be on my cupcake profile! WITH CHOCOLATE"
"Cupcakes au chocolat","Facile","
        Gâteaux moelleux à souhait, très bon équilibre chocolat/sucre, glaçage avec une parfaite tenue qui n’écœure pas en plus du goût chocolat du gâteau, bref une super recette!
    ","etats-unis","Perfectly soft cakes, very good chocolate/sugar balance, icing with a perfect hold that doesn't cloy in addition to the chocolate taste of the cake, in short a great recipe!"
"Cupcakes au chocolat","Facile","
        Délicieux même sans glaçage....à refaire!
Merci.

    ","etats-unis","Delicious even without frosting....to make again! THANKS."
